producto,ciudad,precio,variabilidad,fecha,LATITUD,LONGITUD
Plátano guineo,pasto,n.d.,n.d.,09ago2023,1.083605497,-77.20610074
Plátano guineo,pereira,n.d.,n.d.,09ago2023,4.803662773,-75.79579093
Plátano guineo,popayán,n.d.,n.d.,09ago2023,2.471704362,-76.59194419
Plátano guineo,santa,n.d.,n.d.,09ago2023,,
Plátano guineo,sincelejo,n.d.,n.d.,09ago2023,9.316673928,-75.43174967
Plátano guineo,valledupar,n.d.,n.d.,09ago2023,10.21890277,-73.45784764
Plátano guineo,villavicencio,2433,-0.05,09ago2023,4.09166877,-73.49291595
Plátano hartón verde,barranquilla,3450,-0.04,09ago2023,10.98152051,-74.82771544
Plátano hartón verde,bogotá,2906,0.01,09ago2023,,
Plátano hartón verde,cartagena,3675,0.11,09ago2023,,
Plátano hartón verde,medellín,2425,0.01,09ago2023,6.257590259,-75.61103107
Plátano hartón verde,montería,2375,-0.07,09ago2023,8.584698016,-75.95055079
Plátano hartón verde,pasto,n.d.,n.d.,09ago2023,1.083605497,-77.20610074
Plátano hartón verde,pereira,2167,-0.03,09ago2023,4.803662773,-75.79579093
Plátano hartón verde,popayán,2650,0.04,09ago2023,2.471704362,-76.59194419
Plátano hartón verde,santa,4950,-0.03,09ago2023,,
Plátano hartón verde,sincelejo,2475,-0.08,09ago2023,9.316673928,-75.43174967
Plátano hartón verde,valledupar,4050,0.04,09ago2023,10.21890277,-73.45784764
Plátano hartón verde,villavicencio,2480,-0.06,09ago2023,4.09166877,-73.49291595
Yuca*,barranquilla,1645,0,09ago2023,10.98152051,-74.82771544
Yuca*,bogotá,2083,-0.02,09ago2023,,
Yuca*,cartagena,1688,-0.02,09ago2023,,
Yuca*,medellín,1780,0.01,09ago2023,6.257590259,-75.61103107
Yuca*,montería,1250,-0.07,09ago2023,8.584698016,-75.95055079
Yuca*,pasto,n.d.,n.d.,09ago2023,1.083605497,-77.20610074
Yuca*,pereira,1420,0,09ago2023,4.803662773,-75.79579093
Yuca*,popayán,n.d.,n.d.,09ago2023,2.471704362,-76.59194419
Yuca*,santa,n.d.,n.d.,09ago2023,,
Yuca*,sincelejo,1488,0.01,09ago2023,9.316673928,-75.43174967
Yuca*,valledupar,n.d.,n.d.,09ago2023,10.21890277,-73.45784764
Yuca*,villavicencio,1800,0,09ago2023,4.09166877,-73.49291595
Arveja verde en vaina,armenia,7200,0,10ago2023,6.163683758,-75.80995528
Arveja verde en vaina,armenia,7200,0,10ago2023,4.499501128,-75.72489985
Arveja verde en vaina,bogotá,8925,0.02,10ago2023,,
Arveja verde en vaina,bucaramanga,8400,0,10ago2023,7.155833544,-73.11156997
Arveja verde en vaina,cali,8600,0.13,10ago2023,3.399043723,-76.57649259
Arveja verde en vaina,cúcuta,9000,0.07,10ago2023,,
Arveja verde en vaina,ibagué,7373,0.08,10ago2023,4.451921427,-75.252591
Arveja verde en vaina,manizales,8000,0,10ago2023,5.08343301,-75.50727881
Arveja verde en vaina,medellín,5550,-0.1,10ago2023,6.257590259,-75.61103107
Arveja verde en vaina,neiva,7600,0,10ago2023,2.993360046,-75.27236232
Arveja verde en vaina,pasto,6600,0.05,10ago2023,1.083605497,-77.20610074
Arveja verde en vaina,pereira,n.d.,n.d.,10ago2023,4.803662773,-75.79579093
Arveja verde en vaina,pereira,6600,0,10ago2023,4.803662773,-75.79579093
Arveja verde en vaina,santa,n.d.,n.d.,10ago2023,,
Arveja verde en vaina,tunja,7600,0.03,10ago2023,5.518472615,-73.37801856
Cebolla cabezona blanca,armenia,1600,-0.11,10ago2023,6.163683758,-75.80995528
Cebolla cabezona blanca,armenia,1600,-0.11,10ago2023,4.499501128,-75.72489985
Cebolla cabezona blanca,bogotá,2750,-0.11,10ago2023,,
Cebolla cabezona blanca,bucaramanga,2800,-0.1,10ago2023,7.155833544,-73.11156997
Cebolla cabezona blanca,cali,3893,0,10ago2023,3.399043723,-76.57649259
Cebolla cabezona blanca,cúcuta,3517,0.13,10ago2023,,
Cebolla cabezona blanca,ibagué,3258,-0.08,10ago2023,4.451921427,-75.252591
Cebolla cabezona blanca,manizales,3150,-0.11,10ago2023,5.08343301,-75.50727881
Cebolla cabezona blanca,medellín,3073,-0.17,10ago2023,6.257590259,-75.61103107
Cebolla cabezona blanca,neiva,n.d.,n.d.,10ago2023,2.993360046,-75.27236232
Cebolla cabezona blanca,pasto,3125,-0.03,10ago2023,1.083605497,-77.20610074
Cebolla cabezona blanca,pereira,3633,-0.06,10ago2023,4.803662773,-75.79579093
Cebolla cabezona blanca,pereira,3320,-0.06,10ago2023,4.803662773,-75.79579093
Cebolla cabezona blanca,santa,4000,-0.02,10ago2023,,
Cebolla cabezona blanca,tunja,2525,-0.12,10ago2023,5.518472615,-73.37801856
Cebolla junca,armenia,2500,0.09,10ago2023,6.163683758,-75.80995528
Cebolla junca,armenia,2500,0.09,10ago2023,4.499501128,-75.72489985
Cebolla junca,bogotá,3583,-0.01,10ago2023,,
Cebolla junca,bucaramanga,1797,0.5,10ago2023,7.155833544,-73.11156997
Cebolla junca,cali,2667,-0.07,10ago2023,3.399043723,-76.57649259
Cebolla junca,cúcuta,1563,0.06,10ago2023,,
Cebolla junca,ibagué,n.d.,n.d.,10ago2023,4.451921427,-75.252591
Cebolla junca,manizales,3680,0,10ago2023,5.08343301,-75.50727881
Cebolla junca,medellín,2195,0.01,10ago2023,6.257590259,-75.61103107
Cebolla junca,neiva,3292,-0.17,10ago2023,2.993360046,-75.27236232
Cebolla junca,pasto,2222,0.11,10ago2023,1.083605497,-77.20610074
Cebolla junca,pereira,2422,-0.05,10ago2023,4.803662773,-75.79579093
Cebolla junca,pereira,2289,0,10ago2023,4.803662773,-75.79579093
Cebolla junca,santa,n.d.,n.d.,10ago2023,,
Cebolla junca,tunja,2833,-0.04,10ago2023,5.518472615,-73.37801856
Chócolo mazorca,armenia,857,0,10ago2023,6.163683758,-75.80995528
Chócolo mazorca,armenia,857,0,10ago2023,4.499501128,-75.72489985
Chócolo mazorca,bogotá,1913,0.09,10ago2023,,
Chócolo mazorca,bucaramanga,1080,-0.01,10ago2023,7.155833544,-73.11156997
Chócolo mazorca,cali,1286,0,10ago2023,3.399043723,-76.57649259
Chócolo mazorca,cúcuta,1598,0.1,10ago2023,,
Chócolo mazorca,ibagué,2000,0.2,10ago2023,4.451921427,-75.252591
Chócolo mazorca,manizales,1000,0,10ago2023,5.08343301,-75.50727881
Chócolo mazorca,medellín,1500,0,10ago2023,6.257590259,-75.61103107
Chócolo mazorca,neiva,1947,0.35,10ago2023,2.993360046,-75.27236232
Chócolo mazorca,pasto,1060,0.05,10ago2023,1.083605497,-77.20610074
Chócolo mazorca,pereira,n.d.,n.d.,10ago2023,4.803662773,-75.79579093
Chócolo mazorca,pereira,n.d.,n.d.,10ago2023,4.803662773,-75.79579093
Chócolo mazorca,santa,n.d.,n.d.,10ago2023,,
Chócolo mazorca,tunja,1533,0.07,10ago2023,5.518472615,-73.37801856
Fríjol verde*,armenia,3947,0,10ago2023,6.163683758,-75.80995528
Fríjol verde*,armenia,3947,0,10ago2023,4.499501128,-75.72489985
Fríjol verde*,bogotá,3850,-0.03,10ago2023,,
Fríjol verde*,bucaramanga,2350,-0.03,10ago2023,7.155833544,-73.11156997
Fríjol verde*,cali,3200,-0.06,10ago2023,3.399043723,-76.57649259
Fríjol verde*,cúcuta,n.d.,n.d.,10ago2023,,
Fríjol verde*,ibagué,2667,0.14,10ago2023,4.451921427,-75.252591
Fríjol verde*,manizales,3750,0,10ago2023,5.08343301,-75.50727881
Fríjol verde*,medellín,2075,-0.07,10ago2023,6.257590259,-75.61103107
Fríjol verde*,neiva,2827,-0.09,10ago2023,2.993360046,-75.27236232
Fríjol verde*,pasto,3100,0.02,10ago2023,1.083605497,-77.20610074
Fríjol verde*,pereira,3350,-0.16,10ago2023,4.803662773,-75.79579093
Fríjol verde*,pereira,2900,-0.11,10ago2023,4.803662773,-75.79579093
Fríjol verde*,santa,n.d.,n.d.,10ago2023,,
Fríjol verde*,tunja,3600,-0.02,10ago2023,5.518472615,-73.37801856
Habichuela,armenia,2453,0,10ago2023,6.163683758,-75.80995528
Habichuela,armenia,2453,0,10ago2023,4.499501128,-75.72489985
Habichuela,bogotá,2292,-0.18,10ago2023,,
Habichuela,bucaramanga,1563,-0.45,10ago2023,7.155833544,-73.11156997
Habichuela,cali,3892,0.09,10ago2023,3.399043723,-76.57649259
Habichuela,cúcuta,2896,-0.07,10ago2023,,
Habichuela,ibagué,2507,-0.06,10ago2023,4.451921427,-75.252591
Habichuela,manizales,2860,0,10ago2023,5.08343301,-75.50727881
Habichuela,medellín,2950,0,10ago2023,6.257590259,-75.61103107
Habichuela,neiva,3093,-0.03,10ago2023,2.993360046,-75.27236232
Habichuela,pasto,5750,0.1,10ago2023,1.083605497,-77.20610074
Habichuela,pereira,2693,-0.11,10ago2023,4.803662773,-75.79579093
Habichuela,pereira,2800,0,10ago2023,4.803662773,-75.79579093
Habichuela,santa,3250,-0.08,10ago2023,,
Habichuela,tunja,3050,-0.1,10ago2023,5.518472615,-73.37801856
Lechuga batavia,armenia,1467,n.d.,10ago2023,6.163683758,-75.80995528
Lechuga batavia,armenia,1467,n.d.,10ago2023,4.499501128,-75.72489985
Lechuga batavia,bogotá,1950,-0.19,10ago2023,,
Lechuga batavia,bucaramanga,1708,0,10ago2023,7.155833544,-73.11156997
Lechuga batavia,cali,1423,0.13,10ago2023,3.399043723,-76.57649259
Lechuga batavia,cúcuta,1611,0,10ago2023,,
Lechuga batavia,ibagué,2187,0.06,10ago2023,4.451921427,-75.252591
Lechuga batavia,manizales,2425,0,10ago2023,5.08343301,-75.50727881
Lechuga batavia,medellín,1046,0.01,10ago2023,6.257590259,-75.61103107
Lechuga batavia,neiva,1680,-0.07,10ago2023,2.993360046,-75.27236232
Lechuga batavia,pasto,1173,-0.02,10ago2023,1.083605497,-77.20610074
Lechuga batavia,pereira,2000,-0.13,10ago2023,4.803662773,-75.79579093
Lechuga batavia,pereira,1944,-0.04,10ago2023,4.803662773,-75.79579093
Lechuga batavia,santa,2708,-0.04,10ago2023,,
Lechuga batavia,tunja,1333,0.03,10ago2023,5.518472615,-73.37801856
Pepino cohombro,armenia,1067,0,10ago2023,6.163683758,-75.80995528
Pepino cohombro,armenia,1067,0,10ago2023,4.499501128,-75.72489985
Pepino cohombro,bogotá,2867,-0.03,10ago2023,,
Pepino cohombro,bucaramanga,1300,-0.26,10ago2023,7.155833544,-73.11156997
Pepino cohombro,cali,2000,0,10ago2023,3.399043723,-76.57649259
Pepino cohombro,cúcuta,1833,0.06,10ago2023,,
Pepino cohombro,ibagué,2187,0.02,10ago2023,4.451921427,-75.252591
Pepino cohombro,manizales,1750,0.13,10ago2023,5.08343301,-75.50727881
Pepino cohombro,medellín,2350,0.12,10ago2023,6.257590259,-75.61103107
Pepino cohombro,neiva,2347,-0.02,10ago2023,2.993360046,-75.27236232
Pepino cohombro,pasto,2025,-0.06,10ago2023,1.083605497,-77.20610074
Pepino cohombro,pereira,1767,-0.34,10ago2023,4.803662773,-75.79579093
Pepino cohombro,pereira,1800,0,10ago2023,4.803662773,-75.79579093
Pepino cohombro,santa,1900,n.d.,10ago2023,,
Pepino cohombro,tunja,1627,-0.02,10ago2023,5.518472615,-73.37801856
Pimentón,armenia,1933,-0.09,10ago2023,6.163683758,-75.80995528
Pimentón,armenia,1933,-0.09,10ago2023,4.499501128,-75.72489985
Pimentón,bogotá,1933,-0.01,10ago2023,,
Pimentón,bucaramanga,1300,-0.46,10ago2023,7.155833544,-73.11156997
Pimentón,cali,1350,-0.06,10ago2023,3.399043723,-76.57649259
Pimentón,cúcuta,2257,0.08,10ago2023,,
Pimentón,ibagué,2000,0.3,10ago2023,4.451921427,-75.252591
Pimentón,manizales,1650,0,10ago2023,5.08343301,-75.50727881
Pimentón,medellín,1463,0.39,10ago2023,6.257590259,-75.61103107
Pimentón,neiva,1119,-0.08,10ago2023,2.993360046,-75.27236232
Pimentón,pasto,1607,0.13,10ago2023,1.083605497,-77.20610074
Pimentón,pereira,1867,-0.1,10ago2023,4.803662773,-75.79579093
Pimentón,pereira,1475,0,10ago2023,4.803662773,-75.79579093
Pimentón,santa,1875,-0.13,10ago2023,,
Pimentón,tunja,1071,0.02,10ago2023,5.518472615,-73.37801856
Remolacha,armenia,1147,-0.16,10ago2023,6.163683758,-75.80995528
Remolacha,armenia,1147,-0.16,10ago2023,4.499501128,-75.72489985
Remolacha,bogotá,625,-0.04,10ago2023,,
Remolacha,bucaramanga,1167,-0.31,10ago2023,7.155833544,-73.11156997
Remolacha,cali,1167,-0.11,10ago2023,3.399043723,-76.57649259
Remolacha,cúcuta,700,0.17,10ago2023,,
Remolacha,ibagué,1333,0.16,10ago2023,4.451921427,-75.252591
Remolacha,manizales,1182,n.d.,10ago2023,5.08343301,-75.50727881
Remolacha,medellín,750,0,10ago2023,6.257590259,-75.61103107
Remolacha,neiva,1012,-0.12,10ago2023,2.993360046,-75.27236232
Remolacha,pasto,n.d.,n.d.,10ago2023,1.083605497,-77.20610074
Remolacha,pereira,n.d.,n.d.,10ago2023,4.803662773,-75.79579093
Remolacha,pereira,1333,0.03,10ago2023,4.803662773,-75.79579093
Remolacha,santa,1250,-0.06,10ago2023,,
Remolacha,tunja,767,-0.28,10ago2023,5.518472615,-73.37801856
Tomate*,armenia,2500,0,10ago2023,6.163683758,-75.80995528
Tomate*,armenia,2500,0,10ago2023,4.499501128,-75.72489985
Tomate*,bogotá,3693,0.07,10ago2023,,
Tomate*,bucaramanga,3318,0.16,10ago2023,7.155833544,-73.11156997
Tomate*,cali,3769,-0.04,10ago2023,3.399043723,-76.57649259
Tomate*,cúcuta,4080,0.27,10ago2023,,
Tomate*,ibagué,3350,-0.01,10ago2023,4.451921427,-75.252591
Tomate*,manizales,2727,-0.1,10ago2023,5.08343301,-75.50727881
Tomate*,medellín,2925,0,10ago2023,6.257590259,-75.61103107
Tomate*,neiva,3406,0,10ago2023,2.993360046,-75.27236232
Tomate*,pasto,3500,0.01,10ago2023,1.083605497,-77.20610074
Tomate*,pereira,2867,-0.18,10ago2023,4.803662773,-75.79579093
Tomate*,pereira,3200,0.07,10ago2023,4.803662773,-75.79579093
Tomate*,santa,n.d.,n.d.,10ago2023,,
Tomate*,tunja,n.d.,n.d.,10ago2023,5.518472615,-73.37801856
Zanahoria,armenia,1278,0,10ago2023,6.163683758,-75.80995528
Zanahoria,armenia,1278,0,10ago2023,4.499501128,-75.72489985
Zanahoria,bogotá,1677,0.01,10ago2023,,
Zanahoria,bucaramanga,1542,0,10ago2023,7.155833544,-73.11156997
Zanahoria,cali,838,0.02,10ago2023,3.399043723,-76.57649259
Zanahoria,cúcuta,1049,0,10ago2023,,
Zanahoria,ibagué,1520,0.02,10ago2023,4.451921427,-75.252591
Zanahoria,manizales,n.d.,n.d.,10ago2023,5.08343301,-75.50727881
Zanahoria,medellín,344,-0.1,10ago2023,6.257590259,-75.61103107
Zanahoria,neiva,1380,-0.06,10ago2023,2.993360046,-75.27236232
Zanahoria,pasto,615,0.02,10ago2023,1.083605497,-77.20610074
Zanahoria,pereira,n.d.,n.d.,10ago2023,4.803662773,-75.79579093
Zanahoria,pereira,n.d.,n.d.,10ago2023,4.803662773,-75.79579093
Zanahoria,santa,1333,-0.05,10ago2023,,
Zanahoria,tunja,1250,0.15,10ago2023,5.518472615,-73.37801856
Aguacate *,armenia,3833,0,10ago2023,6.163683758,-75.80995528
Aguacate *,armenia,3833,0,10ago2023,4.499501128,-75.72489985
Aguacate *,bogotá,6000,0.01,10ago2023,,
Aguacate *,bucaramanga,5625,0.1,10ago2023,7.155833544,-73.11156997
Aguacate *,cali,4975,0.08,10ago2023,3.399043723,-76.57649259
Aguacate *,cúcuta,4667,0,10ago2023,,
Aguacate *,ibagué,3750,-0.06,10ago2023,4.451921427,-75.252591
Aguacate *,manizales,3750,0,10ago2023,5.08343301,-75.50727881
Aguacate *,medellín,4050,-0.01,10ago2023,6.257590259,-75.61103107
Aguacate *,neiva,4200,0.02,10ago2023,2.993360046,-75.27236232
Aguacate *,pasto,n.d.,n.d.,10ago2023,1.083605497,-77.20610074
Aguacate *,pereira,4467,-0.01,10ago2023,4.803662773,-75.79579093
Aguacate *,pereira,4167,-0.02,10ago2023,4.803662773,-75.79579093
Aguacate *,santa,n.d.,n.d.,10ago2023,,
Aguacate *,tunja,4333,-0.06,10ago2023,5.518472615,-73.37801856
Banano*,armenia,1467,0.22,10ago2023,6.163683758,-75.80995528
Banano*,armenia,1467,0.22,10ago2023,4.499501128,-75.72489985
Banano*,bogotá,2225,0.02,10ago2023,,
Banano*,bucaramanga,2033,0,10ago2023,7.155833544,-73.11156997
Banano*,cali,1667,0,10ago2023,3.399043723,-76.57649259
Banano*,cúcuta,2083,-0.02,10ago2023,,
Banano*,ibagué,1333,0.03,10ago2023,4.451921427,-75.252591
Banano*,manizales,1475,0,10ago2023,5.08343301,-75.50727881
Banano*,medellín,1750,0,10ago2023,6.257590259,-75.61103107
Banano*,neiva,1200,-0.25,10ago2023,2.993360046,-75.27236232
Banano*,pasto,n.d.,n.d.,10ago2023,1.083605497,-77.20610074
Banano*,pereira,1267,-0.19,10ago2023,4.803662773,-75.79579093
Banano*,pereira,1300,0,10ago2023,4.803662773,-75.79579093
Banano*,santa,1059,-0.05,10ago2023,,
Banano*,tunja,2033,0,10ago2023,5.518472615,-73.37801856
Coco,armenia,4000,-0.05,10ago2023,6.163683758,-75.80995528
Coco,armenia,4000,-0.05,10ago2023,4.499501128,-75.72489985
Coco,bogotá,n.d.,n.d.,10ago2023,,
Coco,bucaramanga,n.d.,n.d.,10ago2023,7.155833544,-73.11156997
Coco,cali,4242,0.01,10ago2023,3.399043723,-76.57649259
Coco,cúcuta,n.d.,n.d.,10ago2023,,
Coco,ibagué,n.d.,n.d.,10ago2023,4.451921427,-75.252591
Coco,manizales,n.d.,n.d.,10ago2023,5.08343301,-75.50727881
Coco,medellín,8483,0,10ago2023,6.257590259,-75.61103107
Coco,neiva,n.d.,n.d.,10ago2023,2.993360046,-75.27236232
Coco,pasto,n.d.,n.d.,10ago2023,1.083605497,-77.20610074
Coco,pereira,n.d.,n.d.,10ago2023,4.803662773,-75.79579093
Coco,pereira,n.d.,n.d.,10ago2023,4.803662773,-75.79579093
Coco,santa,n.d.,n.d.,10ago2023,,
Coco,tunja,n.d.,n.d.,10ago2023,5.518472615,-73.37801856
Granadilla,armenia,n.d.,n.d.,10ago2023,6.163683758,-75.80995528
Granadilla,armenia,n.d.,n.d.,10ago2023,4.499501128,-75.72489985
Granadilla,bogotá,7333,0.03,10ago2023,,
Granadilla,bucaramanga,6905,-0.08,10ago2023,7.155833544,-73.11156997
Granadilla,cali,7958,0.09,10ago2023,3.399043723,-76.57649259
Granadilla,cúcuta,7857,0,10ago2023,,
Granadilla,ibagué,4333,n.d.,10ago2023,4.451921427,-75.252591
Granadilla,manizales,n.d.,n.d.,10ago2023,5.08343301,-75.50727881
Granadilla,medellín,4935,0,10ago2023,6.257590259,-75.61103107
Granadilla,neiva,n.d.,n.d.,10ago2023,2.993360046,-75.27236232
Granadilla,pasto,n.d.,n.d.,10ago2023,1.083605497,-77.20610074
Granadilla,pereira,n.d.,n.d.,10ago2023,4.803662773,-75.79579093
Granadilla,pereira,4822,-0.01,10ago2023,4.803662773,-75.79579093
Granadilla,santa,n.d.,n.d.,10ago2023,,
Granadilla,tunja,5556,-0.04,10ago2023,5.518472615,-73.37801856
Guayaba*,armenia,1933,0,10ago2023,6.163683758,-75.80995528
Guayaba*,armenia,1933,0,10ago2023,4.499501128,-75.72489985
Guayaba*,bogotá,1554,-0.04,10ago2023,,
Guayaba*,bucaramanga,2200,0.01,10ago2023,7.155833544,-73.11156997
Guayaba*,cali,2442,-0.01,10ago2023,3.399043723,-76.57649259
Guayaba*,cúcuta,3030,-0.05,10ago2023,,
Guayaba*,ibagué,n.d.,n.d.,10ago2023,4.451921427,-75.252591
Guayaba*,manizales,3000,0,10ago2023,5.08343301,-75.50727881
Guayaba*,medellín,2875,0.06,10ago2023,6.257590259,-75.61103107
Guayaba*,neiva,1750,-0.11,10ago2023,2.993360046,-75.27236232
Guayaba*,pasto,2500,-0.02,10ago2023,1.083605497,-77.20610074
Guayaba*,pereira,2467,-0.01,10ago2023,4.803662773,-75.79579093
Guayaba*,pereira,2533,0.03,10ago2023,4.803662773,-75.79579093
Guayaba*,santa,n.d.,n.d.,10ago2023,,
Guayaba*,tunja,2870,0.04,10ago2023,5.518472615,-73.37801856
Limón común,armenia,5000,0,10ago2023,6.163683758,-75.80995528
Limón común,armenia,5000,0,10ago2023,4.499501128,-75.72489985
Limón común,bogotá,n.d.,n.d.,10ago2023,,
Limón común,bucaramanga,2150,-0.19,10ago2023,7.155833544,-73.11156997
Limón común,cali,3333,0.08,10ago2023,3.399043723,-76.57649259
Limón común,cúcuta,3708,-0.02,10ago2023,,
Limón común,ibagué,4333,0.08,10ago2023,4.451921427,-75.252591
Limón común,manizales,n.d.,n.d.,10ago2023,5.08343301,-75.50727881
Limón común,medellín,3895,0.01,10ago2023,6.257590259,-75.61103107
Limón común,neiva,3660,0,10ago2023,2.993360046,-75.27236232
Limón común,pasto,n.d.,n.d.,10ago2023,1.083605497,-77.20610074
Limón común,pereira,2600,-0.31,10ago2023,4.803662773,-75.79579093
Limón común,pereira,3667,0,10ago2023,4.803662773,-75.79579093
Limón común,santa,n.d.,n.d.,10ago2023,,
Limón común,tunja,n.d.,n.d.,10ago2023,5.518472615,-73.37801856
Limón Tahití,armenia,1000,-0.17,10ago2023,6.163683758,-75.80995528
Limón Tahití,armenia,1000,-0.17,10ago2023,4.499501128,-75.72489985
Limón Tahití,bogotá,3500,0.31,10ago2023,,
Limón Tahití,bucaramanga,1200,-0.02,10ago2023,7.155833544,-73.11156997
Limón Tahití,cali,2000,0.33,10ago2023,3.399043723,-76.57649259
Limón Tahití,cúcuta,1515,0.11,10ago2023,,
Limón Tahití,ibagué,2333,0.23,10ago2023,4.451921427,-75.252591
Limón Tahití,manizales,2000,0.33,10ago2023,5.08343301,-75.50727881
Limón Tahití,medellín,2100,0.02,10ago2023,6.257590259,-75.61103107
Limón Tahití,neiva,n.d.,n.d.,10ago2023,2.993360046,-75.27236232
Limón Tahití,pasto,1964,0.25,10ago2023,1.083605497,-77.20610074
Limón Tahití,pereira,1367,-0.18,10ago2023,4.803662773,-75.79579093
Limón Tahití,pereira,1633,0.11,10ago2023,4.803662773,-75.79579093
Limón Tahití,santa,n.d.,n.d.,10ago2023,,
Limón Tahití,tunja,1318,-0.01,10ago2023,5.518472615,-73.37801856
Lulo,armenia,4500,0,10ago2023,6.163683758,-75.80995528
Lulo,armenia,4500,0,10ago2023,4.499501128,-75.72489985
Lulo,bogotá,3575,0.01,10ago2023,,
Lulo,bucaramanga,3400,-0.14,10ago2023,7.155833544,-73.11156997
Lulo,cali,3475,-0.04,10ago2023,3.399043723,-76.57649259
Lulo,cúcuta,5292,0.02,10ago2023,,
Lulo,ibagué,3600,-0.05,10ago2023,4.451921427,-75.252591
Lulo,manizales,4300,0,10ago2023,5.08343301,-75.50727881
Lulo,medellín,3375,0,10ago2023,6.257590259,-75.61103107
Lulo,neiva,3600,0.04,10ago2023,2.993360046,-75.27236232
Lulo,pasto,2826,-0.02,10ago2023,1.083605497,-77.20610074
Lulo,pereira,4000,-0.08,10ago2023,4.803662773,-75.79579093
Lulo,pereira,3433,-0.06,10ago2023,4.803662773,-75.79579093
Lulo,santa,n.d.,n.d.,10ago2023,,
Lulo,tunja,3533,0,10ago2023,5.518472615,-73.37801856
Mandarina*,armenia,3500,0.17,10ago2023,6.163683758,-75.80995528
Mandarina*,armenia,3500,0.17,10ago2023,4.499501128,-75.72489985
Mandarina*,bogotá,6182,0.03,10ago2023,,
Mandarina*,bucaramanga,3750,0.11,10ago2023,7.155833544,-73.11156997
Mandarina*,cali,3654,0.06,10ago2023,3.399043723,-76.57649259
Mandarina*,cúcuta,4567,-0.01,10ago2023,,
Mandarina*,ibagué,n.d.,n.d.,10ago2023,4.451921427,-75.252591
Mandarina*,manizales,3600,0,10ago2023,5.08343301,-75.50727881
Mandarina*,medellín,4925,0.02,10ago2023,6.257590259,-75.61103107
Mandarina*,neiva,n.d.,n.d.,10ago2023,2.993360046,-75.27236232
Mandarina*,pasto,n.d.,n.d.,10ago2023,1.083605497,-77.20610074
Mandarina*,pereira,4350,-0.03,10ago2023,4.803662773,-75.79579093
Mandarina*,pereira,4250,0.06,10ago2023,4.803662773,-75.79579093
Mandarina*,santa,n.d.,n.d.,10ago2023,,
Mandarina*,tunja,3712,-0.01,10ago2023,5.518472615,-73.37801856
Mango tommy,armenia,n.d.,n.d.,10ago2023,6.163683758,-75.80995528
Mango tommy,armenia,n.d.,n.d.,10ago2023,4.499501128,-75.72489985
Mango tommy,bogotá,8698,0,10ago2023,,
Mango tommy,bucaramanga,9333,0,10ago2023,7.155833544,-73.11156997
Mango tommy,cali,8800,0,10ago2023,3.399043723,-76.57649259
Mango tommy,cúcuta,6000,0,10ago2023,,
Mango tommy,ibagué,n.d.,n.d.,10ago2023,4.451921427,-75.252591
